feature,year,gender,number_of_jobs,median_income
27 to 39 weeks,2021-22,Persons,1.046,21809.0
40 to 52 weeks,2017-18,Persons,4.508,44036.0
40 to 52 weeks,2018-19,Persons,4.799,43766.0
40 to 52 weeks,2019-20,Persons,5.075,44999.0
40 to 52 weeks,2020-21,Persons,5.165,48963.0
40 to 52 weeks,2021-22,Persons,5.509,50660.0
1 to 13 weeks,2017-18,Males,0.555,3872.0
1 to 13 weeks,2018-19,Males,0.59,4709.0
1 to 13 weeks,2019-20,Males,0.432,5061.0
1 to 13 weeks,2020-21,Males,0.67,5285.0
1 to 13 weeks,2021-22,Males,0.727,5207.0
14 to 26 weeks,2017-18,Males,0.524,15964.0
14 to 26 weeks,2018-19,Males,0.509,16043.0
14 to 26 weeks,2019-20,Males,0.517,15777.0
14 to 26 weeks,2020-21,Males,0.642,17092.0
14 to 26 weeks,2021-22,Males,0.726,19061.0
27 to 39 weeks,2017-18,Males,0.388,26914.0
27 to 39 weeks,2018-19,Males,0.402,29094.0
27 to 39 weeks,2019-20,Males,0.455,23647.0
27 to 39 weeks,2020-21,Males,0.497,30000.0
27 to 39 weeks,2021-22,Males,0.524,30065.0
40 to 52 weeks,2017-18,Males,2.789,55906.0
40 to 52 weeks,2018-19,Males,3.067,57631.0
40 to 52 weeks,2019-20,Males,3.328,58037.0
40 to 52 weeks,2020-21,Males,3.463,63362.0
40 to 52 weeks,2021-22,Males,3.725,64564.0
1 to 13 weeks,2017-18,Females,1.033,3156.0
1 to 13 weeks,2018-19,Females,1.123,3699.0
1 to 13 weeks,2019-20,Females,0.849,4477.0
1 to 13 weeks,2020-21,Females,1.33,4412.0
1 to 13 weeks,2021-22,Females,1.629,4333.0
14 to 26 weeks,2017-18,Females,0.92,11913.0
14 to 26 weeks,2018-19,Females,0.978,13766.0
14 to 26 weeks,2019-20,Females,1.102,13144.0
14 to 26 weeks,2020-21,Females,1.217,15271.0
14 to 26 weeks,2021-22,Females,1.65,16031.0
27 to 39 weeks,2017-18,Females,0.72,17673.0
27 to 39 weeks,2018-19,Females,0.814,20827.0
27 to 39 weeks,2019-20,Females,0.844,19980.0
27 to 39 weeks,2020-21,Females,0.95,25170.0
27 to 39 weeks,2021-22,Females,1.194,26263.0
40 to 52 weeks,2017-18,Females,5.378,42798.0
40 to 52 weeks,2018-19,Females,5.993,43972.0
40 to 52 weeks,2019-20,Females,6.539,45343.0
40 to 52 weeks,2020-21,Females,7.134,49590.0
40 to 52 weeks,2021-22,Females,7.829,49088.0
1 to 13 weeks,2017-18,Persons,1.584,3395.0
1 to 13 weeks,2018-19,Persons,1.719,4043.0
1 to 13 weeks,2019-20,Persons,1.28,4587.0
1 to 13 weeks,2020-21,Persons,2.001,4583.0
1 to 13 weeks,2021-22,Persons,2.361,4567.0
14 to 26 weeks,2017-18,Persons,1.448,13644.0
14 to 26 weeks,2018-19,Persons,1.488,14624.0
14 to 26 weeks,2019-20,Persons,1.622,13670.0
14 to 26 weeks,2020-21,Persons,1.86,15881.0
14 to 26 weeks,2021-22,Persons,2.376,16923.0
27 to 39 weeks,2017-18,Persons,1.108,21081.0
27 to 39 weeks,2018-19,Persons,1.214,23101.0
27 to 39 weeks,2019-20,Persons,1.295,20847.0
27 to 39 weeks,2020-21,Persons,1.441,26086.0
27 to 39 weeks,2021-22,Persons,1.718,27085.0
40 to 52 weeks,2017-18,Persons,8.167,46787.0
40 to 52 weeks,2018-19,Persons,9.053,47950.0
40 to 52 weeks,2019-20,Persons,9.866,49157.0
40 to 52 weeks,2020-21,Persons,10.596,53584.0
40 to 52 weeks,2021-22,Persons,11.558,53501.0
1 to 13 weeks,2017-18,Males,16.12,2869.0
1 to 13 weeks,2018-19,Males,15.395,3011.0
1 to 13 weeks,2019-20,Males,11.451,3126.0
1 to 13 weeks,2020-21,Males,19.675,3038.0
1 to 13 weeks,2021-22,Males,24.43,2976.0
14 to 26 weeks,2017-18,Males,10.889,12392.0
14 to 26 weeks,2018-19,Males,11.515,12407.0
14 to 26 weeks,2019-20,Males,11.64,11123.0
14 to 26 weeks,2020-21,Males,14.684,12031.0
14 to 26 weeks,2021-22,Males,19.569,11695.0
27 to 39 weeks,2017-18,Males,8.907,20066.0
27 to 39 weeks,2018-19,Males,9.727,17323.0
27 to 39 weeks,2019-20,Males,9.961,14971.0
27 to 39 weeks,2020-21,Males,11.973,16014.0
27 to 39 weeks,2021-22,Males,16.082,16857.0
40 to 52 weeks,2017-18,Males,47.591,38571.0
40 to 52 weeks,2018-19,Males,53.049,41127.0
40 to 52 weeks,2019-20,Males,57.621,41520.0
40 to 52 weeks,2020-21,Males,59.388,44624.0
40 to 52 weeks,2021-22,Males,67.658,43500.0
1 to 13 weeks,2017-18,Females,7.691,1929.0
1 to 13 weeks,2018-19,Females,8.524,1967.0
1 to 13 weeks,2019-20,Females,6.242,2142.0
1 to 13 weeks,2020-21,Females,12.435,2140.0
1 to 13 weeks,2021-22,Females,19.447,2110.0
14 to 26 weeks,2017-18,Females,6.447,7055.0
14 to 26 weeks,2018-19,Females,7.426,7576.0
14 to 26 weeks,2019-20,Females,7.75,6401.0
14 to 26 weeks,2020-21,Females,9.995,8026.0
14 to 26 weeks,2021-22,Females,16.757,7333.0
27 to 39 weeks,2017-18,Females,5.257,10980.0
27 to 39 weeks,2018-19,Females,6.451,10328.0
27 to 39 weeks,2019-20,Females,6.967,9789.0
27 to 39 weeks,2020-21,Females,8.24,12501.0
27 to 39 weeks,2021-22,Females,14.343,11405.0
40 to 52 weeks,2017-18,Females,28.453,27722.0
40 to 52 weeks,2018-19,Females,33.68,28630.0
40 to 52 weeks,2019-20,Females,38.62,29387.0
40 to 52 weeks,2020-21,Females,41.211,33088.0
40 to 52 weeks,2021-22,Females,50.319,29918.0
1 to 13 weeks,2017-18,Persons,23.804,2513.0
1 to 13 weeks,2018-19,Persons,23.925,2586.0
1 to 13 weeks,2019-20,Persons,17.691,2738.0
1 to 13 weeks,2020-21,Persons,32.117,2641.0
1 to 13 weeks,2021-22,Persons,43.882,2552.0
14 to 26 weeks,2017-18,Persons,17.334,10417.0
14 to 26 weeks,2018-19,Persons,18.944,10313.0
14 to 26 weeks,2019-20,Persons,19.388,9120.0
14 to 26 weeks,2020-21,Persons,24.679,10223.0
14 to 26 weeks,2021-22,Persons,36.327,9330.0
27 to 39 weeks,2017-18,Persons,14.165,16045.0
27 to 39 weeks,2018-19,Persons,16.176,13920.0
27 to 39 weeks,2019-20,Persons,16.934,12348.0
27 to 39 weeks,2020-21,Persons,20.217,14250.0
27 to 39 weeks,2021-22,Persons,30.427,13652.0
40 to 52 weeks,2017-18,Persons,76.039,34327.0
40 to 52 weeks,2018-19,Persons,86.725,36055.0
40 to 52 weeks,2019-20,Persons,96.237,36270.0
40 to 52 weeks,2020-21,Persons,100.601,39923.0
40 to 52 weeks,2021-22,Persons,117.975,37287.0
1 to 13 weeks,2017-18,Males,4.51,3471.0
1 to 13 weeks,2018-19,Males,4.307,3258.0
1 to 13 weeks,2019-20,Males,3.231,3685.0
1 to 13 weeks,2020-21,Males,4.844,3249.0
1 to 13 weeks,2021-22,Males,5.93,3205.0
14 to 26 weeks,2017-18,Males,3.065,13690.0
14 to 26 weeks,2018-19,Males,3.254,13488.0
14 to 26 weeks,2019-20,Males,3.258,12127.0
14 to 26 weeks,2020-21,Males,3.66,12233.0
14 to 26 weeks,2021-22,Males,4.819,11577.0
27 to 39 weeks,2017-18,Males,2.441,21889.0
27 to 39 weeks,2018-19,Males,2.67,19981.0
27 to 39 weeks,2019-20,Males,2.637,15941.0
27 to 39 weeks,2020-21,Males,3.087,16365.0
27 to 39 weeks,2021-22,Males,3.969,17402.0
40 to 52 weeks,2017-18,Males,14.255,38832.0
40 to 52 weeks,2018-19,Males,15.63,41472.0
40 to 52 weeks,2019-20,Males,16.95,41883.0
40 to 52 weeks,2020-21,Males,18.001,45001.0
40 to 52 weeks,2021-22,Males,19.794,41649.0
1 to 13 weeks,2017-18,Females,2.374,2321.0
1 to 13 weeks,2018-19,Females,2.527,2209.0
1 to 13 weeks,2019-20,Females,1.718,2389.0
1 to 13 weeks,2020-21,Females,3.261,2440.0
1 to 13 weeks,2021-22,Females,4.475,2093.0
14 to 26 weeks,2017-18,Females,1.966,8468.0
14 to 26 weeks,2018-19,Females,2.14,8961.0
14 to 26 weeks,2019-20,Females,2.086,7595.0
14 to 26 weeks,2020-21,Females,2.475,8814.0
14 to 26 weeks,2021-22,Females,3.899,7291.0
27 to 39 weeks,2017-18,Females,1.569,14559.0
27 to 39 weeks,2018-19,Females,1.752,12104.0
27 to 39 weeks,2019-20,Females,1.847,12119.0
27 to 39 weeks,2020-21,Females,2.04,12868.0
27 to 39 weeks,2021-22,Females,3.394,11813.0
40 to 52 weeks,2017-18,Females,9.148,30326.0
40 to 52 weeks,2018-19,Females,10.586,31739.0
40 to 52 weeks,2019-20,Females,11.395,31726.0
40 to 52 weeks,2020-21,Females,12.615,36076.0
40 to 52 weeks,2021-22,Females,14.575,32647.0
1 to 13 weeks,2017-18,Persons,6.884,2999.0
1 to 13 weeks,2018-19,Persons,6.83,2833.0
1 to 13 weeks,2019-20,Persons,4.95,3175.0
1 to 13 weeks,2020-21,Persons,8.111,2881.0
1 to 13 weeks,2021-22,Persons,10.409,2686.0
14 to 26 weeks,2017-18,Persons,5.035,11756.0
14 to 26 weeks,2018-19,Persons,5.398,11492.0
14 to 26 weeks,2019-20,Persons,5.343,10220.0
14 to 26 weeks,2020-21,Persons,6.134,10730.0
14 to 26 weeks,2021-22,Persons,8.724,9363.0
27 to 39 weeks,2017-18,Persons,4.008,18816.0
27 to 39 weeks,2018-19,Persons,4.427,16532.0
27 to 39 weeks,2019-20,Persons,4.483,14296.0
27 to 39 weeks,2020-21,Persons,5.129,14888.0
27 to 39 weeks,2021-22,Persons,7.368,14468.0
40 to 52 weeks,2017-18,Persons,23.404,35523.0
40 to 52 weeks,2018-19,Persons,26.212,37365.0
40 to 52 weeks,2019-20,Persons,28.344,37566.0
40 to 52 weeks,2020-21,Persons,30.619,41437.0
40 to 52 weeks,2021-22,Persons,34.375,37591.0
1 to 13 weeks,2017-18,Males,5.425,2827.0
1 to 13 weeks,2018-19,Males,5.172,3125.0
1 to 13 weeks,2019-20,Males,3.805,2957.0
1 to 13 weeks,2020-21,Males,6.219,3190.0
1 to 13 weeks,2021-22,Males,8.473,3011.0
14 to 26 weeks,2017-18,Males,3.648,12483.0
14 to 26 weeks,2018-19,Males,3.952,12524.0
14 to 26 weeks,2019-20,Males,4.045,11296.0
14 to 26 weeks,2020-21,Males,4.881,12781.0
14 to 26 weeks,2021-22,Males,6.759,11988.0
27 to 39 weeks,2017-18,Males,2.983,21359.0
27 to 39 weeks,2018-19,Males,3.328,17648.0
27 to 39 weeks,2019-20,Males,3.5,15626.0
27 to 39 weeks,2020-21,Males,3.676,17633.0
27 to 39 weeks,2021-22,Males,5.728,16897.0
40 to 52 weeks,2017-18,Males,15.986,37831.0
40 to 52 weeks,2018-19,Males,18.391,40891.0
40 to 52 weeks,2019-20,Males,19.617,41927.0
40 to 52 weeks,2020-21,Males,19.55,45867.0
40 to 52 weeks,2021-22,Males,22.616,45287.0
1 to 13 weeks,2017-18,Females,2.369,1817.0
1 to 13 weeks,2018-19,Females,2.756,1949.0
1 to 13 weeks,2019-20,Females,2.049,1985.0
1 to 13 weeks,2020-21,Females,4.054,2094.0
1 to 13 weeks,2021-22,Females,7.057,2094.0
14 to 26 weeks,2017-18,Females,2.07,6839.0
14 to 26 weeks,2018-19,Females,2.458,6892.0
14 to 26 weeks,2019-20,Females,2.626,5276.0
14 to 26 weeks,2020-21,Females,3.354,7777.0
14 to 26 weeks,2021-22,Females,6.142,6912.0
27 to 39 weeks,2017-18,Females,1.649,12122.0
27 to 39 weeks,2018-19,Females,2.273,9628.0
27 to 39 weeks,2019-20,Females,2.422,8822.0
27 to 39 weeks,2020-21,Females,2.553,12258.0
27 to 39 weeks,2021-22,Females,5.578,10402.0
40 to 52 weeks,2017-18,Females,8.521,24348.0
40 to 52 weeks,2018-19,Females,10.592,26301.0
40 to 52 weeks,2019-20,Females,12.722,27444.0
40 to 52 weeks,2020-21,Females,13.148,31251.0
40 to 52 weeks,2021-22,Females,16.803,27521.0
1 to 13 weeks,2017-18,Persons,7.786,2453.0
1 to 13 weeks,2018-19,Persons,7.923,2660.0
1 to 13 weeks,2019-20,Persons,5.852,2548.0
1 to 13 weeks,2020-21,Persons,10.28,2695.0
1 to 13 weeks,2021-22,Persons,15.529,2546.0
14 to 26 weeks,2017-18,Persons,5.715,10611.0
14 to 26 weeks,2018-19,Persons,6.411,10192.0
14 to 26 weeks,2019-20,Persons,6.666,8874.0
14 to 26 weeks,2020-21,Persons,8.237,10494.0
14 to 26 weeks,2021-22,Persons,12.904,9233.0
27 to 39 weeks,2017-18,Persons,4.633,17811.0
27 to 39 weeks,2018-19,Persons,5.6,13550.0
27 to 39 weeks,2019-20,Persons,5.922,12073.0
27 to 39 weeks,2020-21,Persons,6.232,15102.0
27 to 39 weeks,2021-22,Persons,11.308,12909.0
40 to 52 weeks,2017-18,Persons,24.509,32959.0
40 to 52 weeks,2018-19,Persons,28.983,35463.0
40 to 52 weeks,2019-20,Persons,32.346,35965.0
40 to 52 weeks,2020-21,Persons,32.702,40295.0
40 to 52 weeks,2021-22,Persons,39.419,37463.0
1 to 13 weeks,2017-18,Males,2.35,2417.0
1 to 13 weeks,2018-19,Males,2.264,2745.0
1 to 13 weeks,2019-20,Males,1.654,2673.0
1 to 13 weeks,2020-21,Males,3.512,2339.0
1 to 13 weeks,2021-22,Males,4.123,2534.0
14 to 26 weeks,2017-18,Males,1.547,11690.0
14 to 26 weeks,2018-19,Males,1.59,11895.0
14 to 26 weeks,2019-20,Males,1.529,9910.0
14 to 26 weeks,2020-21,Males,2.269,9904.0
14 to 26 weeks,2021-22,Males,2.996,10327.0
27 to 39 weeks,2017-18,Males,1.126,20785.0
27 to 39 weeks,2018-19,Males,1.196,16876.0
27 to 39 weeks,2019-20,Males,1.345,12989.0
27 to 39 weeks,2020-21,Males,1.935,11815.0
27 to 39 weeks,2021-22,Males,2.434,15044.0
40 to 52 weeks,2017-18,Males,5.345,37994.0
40 to 52 weeks,2018-19,Males,6.138,39240.0
40 to 52 weeks,2019-20,Males,6.883,38389.0
40 to 52 weeks,2020-21,Males,7.277,40823.0
40 to 52 weeks,2021-22,Males,8.855,39654.0
1 to 13 weeks,2017-18,Females,1.031,1756.0
1 to 13 weeks,2018-19,Females,1.199,1897.0
1 to 13 weeks,2019-20,Females,0.935,1994.0
1 to 13 weeks,2020-21,Females,2.061,2060.0
1 to 13 weeks,2021-22,Females,3.254,2133.0
14 to 26 weeks,2017-18,Females,0.887,7019.0
14 to 26 weeks,2018-19,Females,1.015,8269.0
14 to 26 weeks,2019-20,Females,1.179,6705.0
14 to 26 weeks,2020-21,Females,1.605,7922.0
14 to 26 weeks,2021-22,Females,2.578,7644.0
27 to 39 weeks,2017-18,Females,0.661,10036.0
27 to 39 weeks,2018-19,Females,0.799,11024.0
27 to 39 weeks,2019-20,Females,0.966,9709.0
27 to 39 weeks,2020-21,Females,1.312,12822.0
27 to 39 weeks,2021-22,Females,2.053,12933.0
40 to 52 weeks,2017-18,Females,3.299,27849.0
40 to 52 weeks,2018-19,Females,4.095,26438.0
40 to 52 weeks,2019-20,Females,4.847,27684.0
40 to 52 weeks,2020-21,Females,5.188,30569.0
40 to 52 weeks,2021-22,Females,6.659,28827.0
1 to 13 weeks,2017-18,Persons,3.379,2180.0
1 to 13 weeks,2018-19,Persons,3.464,2401.0
1 to 13 weeks,2019-20,Persons,2.591,2435.0
1 to 13 weeks,2020-21,Persons,5.575,2234.0
1 to 13 weeks,2021-22,Persons,7.383,2354.0
14 to 26 weeks,2017-18,Persons,2.434,10177.0
14 to 26 weeks,2018-19,Persons,2.606,10349.0
14 to 26 weeks,2019-20,Persons,2.706,8247.0
14 to 26 weeks,2020-21,Persons,3.874,9073.0
14 to 26 weeks,2021-22,Persons,5.575,8936.0
27 to 39 weeks,2017-18,Persons,1.787,15308.0
27 to 39 weeks,2018-19,Persons,1.993,13920.0
27 to 39 weeks,2019-20,Persons,2.309,11074.0
27 to 39 weeks,2020-21,Persons,3.247,12212.0
27 to 39 weeks,2021-22,Persons,4.485,13760.0
40 to 52 weeks,2017-18,Persons,8.643,33773.0
40 to 52 weeks,2018-19,Persons,10.236,33573.0
40 to 52 weeks,2019-20,Persons,11.726,33226.0
40 to 52 weeks,2020-21,Persons,12.462,36263.0
40 to 52 weeks,2021-22,Persons,15.51,34380.0
1 to 13 weeks,2017-18,Males,1.286,2648.0
1 to 13 weeks,2018-19,Males,1.263,2743.0
1 to 13 weeks,2019-20,Males,0.976,2695.0
1 to 13 weeks,2020-21,Males,1.617,2896.0
1 to 13 weeks,2021-22,Males,2.061,2720.0
14 to 26 weeks,2017-18,Males,0.859,11504.0
14 to 26 weeks,2018-19,Males,0.954,10987.0
14 to 26 weeks,2019-20,Males,0.964,9864.0
14 to 26 weeks,2020-21,Males,1.296,11207.0
14 to 26 weeks,2021-22,Males,1.572,11819.0
27 to 39 weeks,2017-18,Males,0.715,20594.0
27 to 39 weeks,2018-19,Males,0.875,15411.0
27 to 39 weeks,2019-20,Males,0.88,14074.0
27 to 39 weeks,2020-21,Males,1.068,18778.0
27 to 39 weeks,2021-22,Males,1.367,17031.0
40 to 52 weeks,2017-18,Males,4.236,38983.0
40 to 52 weeks,2018-19,Males,4.443,42537.0
40 to 52 weeks,2019-20,Males,4.949,42348.0
40 to 52 weeks,2020-21,Males,5.247,43591.0
40 to 52 weeks,2021-22,Males,5.926,44102.0
1 to 13 weeks,2017-18,Females,0.667,1879.0
1 to 13 weeks,2018-19,Females,0.734,1825.0
1 to 13 weeks,2019-20,Females,0.536,2187.0
1 to 13 weeks,2020-21,Females,1.062,2138.0
1 to 13 weeks,2021-22,Females,1.546,2076.0
14 to 26 weeks,2017-18,Females,0.509,6777.0
14 to 26 weeks,2018-19,Females,0.659,7363.0
14 to 26 weeks,2019-20,Females,0.651,6527.0
14 to 26 weeks,2020-21,Females,0.9,7553.0
14 to 26 weeks,2021-22,Females,1.277,8033.0
27 to 39 weeks,2017-18,Females,0.409,10061.0
27 to 39 weeks,2018-19,Females,0.548,10419.0
27 to 39 weeks,2019-20,Females,0.61,10011.0
27 to 39 weeks,2020-21,Females,0.786,13308.0
27 to 39 weeks,2021-22,Females,1.119,12224.0
40 to 52 weeks,2017-18,Females,2.374,26688.0
40 to 52 weeks,2018-19,Females,2.701,28404.0
40 to 52 weeks,2019-20,Females,3.258,28789.0
40 to 52 weeks,2020-21,Females,3.545,31578.0
40 to 52 weeks,2021-22,Females,4.257,31132.0
1 to 13 weeks,2017-18,Persons,1.953,2392.0
1 to 13 weeks,2018-19,Persons,1.993,2344.0
1 to 13 weeks,2019-20,Persons,1.511,2523.0
1 to 13 weeks,2020-21,Persons,2.679,2573.0
1 to 13 weeks,2021-22,Persons,3.609,2408.0
14 to 26 weeks,2017-18,Persons,1.373,9559.0
14 to 26 weeks,2018-19,Persons,1.605,9141.0
14 to 26 weeks,2019-20,Persons,1.615,8553.0
14 to 26 weeks,2020-21,Persons,2.193,9661.0
14 to 26 weeks,2021-22,Persons,2.848,9767.0
27 to 39 weeks,2017-18,Persons,1.124,15778.0
27 to 39 weeks,2018-19,Persons,1.42,13007.0
27 to 39 weeks,2019-20,Persons,1.486,12291.0
27 to 39 weeks,2020-21,Persons,1.86,16188.0
27 to 39 weeks,2021-22,Persons,2.493,14542.0
40 to 52 weeks,2017-18,Persons,6.616,34044.0
40 to 52 weeks,2018-19,Persons,7.141,36685.0
40 to 52 weeks,2019-20,Persons,8.203,36756.0
40 to 52 weeks,2020-21,Persons,8.787,38590.0
40 to 52 weeks,2021-22,Persons,10.188,38371.0
1 to 13 weeks,2017-18,Males,1.612,3345.0
1 to 13 weeks,2018-19,Males,1.531,3398.0
1 to 13 weeks,2019-20,Males,1.205,3773.0
1 to 13 weeks,2020-21,Males,2.501,3905.0
1 to 13 weeks,2021-22,Males,2.952,3696.0
14 to 26 weeks,2017-18,Males,1.147,13317.0
14 to 26 weeks,2018-19,Males,1.144,12787.0
14 to 26 weeks,2019-20,Males,1.267,12133.0
14 to 26 weeks,2020-21,Males,1.855,15140.0
14 to 26 weeks,2021-22,Males,2.466,14248.0
27 to 39 weeks,2017-18,Males,0.965,21307.0
27 to 39 weeks,2018-19,Males,1.063,18257.0
27 to 39 weeks,2019-20,Males,1.053,16980.0
27 to 39 weeks,2020-21,Males,1.609,17770.0
27 to 39 weeks,2021-22,Males,1.879,20555.0
40 to 52 weeks,2017-18,Males,5.408,43765.0
40 to 52 weeks,2018-19,Males,5.823,45730.0
40 to 52 weeks,2019-20,Males,6.422,46346.0
40 to 52 weeks,2020-21,Males,6.592,46667.0
40 to 52 weeks,2021-22,Males,7.614,47754.0
1 to 13 weeks,2017-18,Females,0.678,1890.0
1 to 13 weeks,2018-19,Females,0.795,2003.0
1 to 13 weeks,2019-20,Females,0.652,2279.0
1 to 13 weeks,2020-21,Females,1.405,1897.0
1 to 13 weeks,2021-22,Females,2.311,2244.0
14 to 26 weeks,2017-18,Females,0.574,6325.0
14 to 26 weeks,2018-19,Females,0.7,6934.0
14 to 26 weeks,2019-20,Females,0.799,7121.0
14 to 26 weeks,2020-21,Females,1.093,9028.0
14 to 26 weeks,2021-22,Females,2.057,8324.0
27 to 39 weeks,2017-18,Females,0.509,9252.0
27 to 39 weeks,2018-19,Females,0.641,11484.0
27 to 39 weeks,2019-20,Females,0.681,9853.0
27 to 39 weeks,2020-21,Females,1.077,13715.0
27 to 39 weeks,2021-22,Females,1.607,11722.0
40 to 52 weeks,2017-18,Females,3.639,30159.0
40 to 52 weeks,2018-19,Females,3.979,32098.0
40 to 52 weeks,2019-20,Females,4.474,32507.0
40 to 52 weeks,2020-21,Females,4.772,34473.0
40 to 52 weeks,2021-22,Females,5.861,31373.0
1 to 13 weeks,2017-18,Persons,2.292,2789.0
1 to 13 weeks,2018-19,Persons,2.32,2827.0
1 to 13 weeks,2019-20,Persons,1.859,3047.0
1 to 13 weeks,2020-21,Persons,3.906,3045.0
1 to 13 weeks,2021-22,Persons,5.262,2929.0
14 to 26 weeks,2017-18,Persons,1.726,10543.0
14 to 26 weeks,2018-19,Persons,1.845,10275.0
14 to 26 weeks,2019-20,Persons,2.069,9900.0
14 to 26 weeks,2020-21,Persons,2.957,12615.0
14 to 26 weeks,2021-22,Persons,4.523,10973.0
27 to 39 weeks,2017-18,Persons,1.479,16617.0
27 to 39 weeks,2018-19,Persons,1.706,15054.0
27 to 39 weeks,2019-20,Persons,1.736,13324.0
27 to 39 weeks,2020-21,Persons,2.688,15549.0
27 to 39 weeks,2021-22,Persons,3.485,14715.0
40 to 52 weeks,2017-18,Persons,9.047,38244.0
40 to 52 weeks,2018-19,Persons,9.801,40333.0
40 to 52 weeks,2019-20,Persons,10.898,40205.0
40 to 52 weeks,2020-21,Persons,11.368,41629.0
40 to 52 weeks,2021-22,Persons,13.471,40263.0
1 to 13 weeks,2017-18,Males,0.388,1123.0
1 to 13 weeks,2018-19,Males,0.328,1262.0
1 to 13 weeks,2019-20,Males,0.196,1052.0
1 to 13 weeks,2020-21,Males,0.388,1608.0
1 to 13 weeks,2021-22,Males,0.339,1774.0
14 to 26 weeks,2017-18,Males,0.246,2141.0
14 to 26 weeks,2018-19,Males,0.23,2688.0
14 to 26 weeks,2019-20,Males,0.196,3858.0
14 to 26 weeks,2020-21,Males,0.349,2358.0
14 to 26 weeks,2021-22,Males,0.42,3710.0
27 to 39 weeks,2017-18,Males,0.403,3235.0
27 to 39 weeks,2018-19,Males,0.291,3774.0
27 to 39 weeks,2019-20,Males,0.252,3324.0
27 to 39 weeks,2020-21,Males,0.262,4826.0
27 to 39 weeks,2021-22,Males,0.318,7155.0
40 to 52 weeks,2017-18,Males,0.816,16424.0
40 to 52 weeks,2018-19,Males,0.963,13474.0
40 to 52 weeks,2019-20,Males,1.019,17119.0
40 to 52 weeks,2020-21,Males,0.965,24817.0
40 to 52 weeks,2021-22,Males,1.004,27226.0
1 to 13 weeks,2017-18,Females,0.279,1545.0
1 to 13 weeks,2018-19,Females,0.208,1126.0
1 to 13 weeks,2019-20,Females,0.146,987.0
1 to 13 weeks,2020-21,Females,0.239,1666.0
1 to 13 weeks,2021-22,Females,0.296,1207.0
14 to 26 weeks,2017-18,Females,0.227,1918.0
14 to 26 weeks,2018-19,Females,0.205,2720.0
14 to 26 weeks,2019-20,Females,0.15,3679.0
14 to 26 weeks,2020-21,Females,0.273,2318.0
14 to 26 weeks,2021-22,Females,0.374,2394.0
27 to 39 weeks,2017-18,Females,0.295,3222.0
27 to 39 weeks,2018-19,Females,0.228,3997.0
27 to 39 weeks,2019-20,Females,0.22,2945.0
27 to 39 weeks,2020-21,Females,0.229,5404.0
27 to 39 weeks,2021-22,Females,0.324,5186.0
40 to 52 weeks,2017-18,Females,0.629,14186.0
40 to 52 weeks,2018-19,Females,0.747,9226.0
40 to 52 weeks,2019-20,Females,0.733,17335.0
40 to 52 weeks,2020-21,Females,0.759,21816.0
40 to 52 weeks,2021-22,Females,0.813,21839.0
1 to 13 weeks,2017-18,Persons,0.666,1402.0
1 to 13 weeks,2018-19,Persons,0.539,1199.0
1 to 13 weeks,2019-20,Persons,0.343,1034.0
1 to 13 weeks,2020-21,Persons,0.626,1623.0
1 to 13 weeks,2021-22,Persons,0.638,1545.0
14 to 26 weeks,2017-18,Persons,0.475,2014.0
14 to 26 weeks,2018-19,Persons,0.432,2714.0
14 to 26 weeks,2019-20,Persons,0.354,3767.0
14 to 26 weeks,2020-21,Persons,0.622,2329.0
14 to 26 weeks,2021-22,Persons,0.79,2938.0
27 to 39 weeks,2017-18,Persons,0.698,3217.0
27 to 39 weeks,2018-19,Persons,0.516,3974.0
27 to 39 weeks,2019-20,Persons,0.469,3076.0
27 to 39 weeks,2020-21,Persons,0.494,5157.0
27 to 39 weeks,2021-22,Persons,0.639,5821.0
40 to 52 weeks,2017-18,Persons,1.446,15302.0
40 to 52 weeks,2018-19,Persons,1.711,11285.0
40 to 52 weeks,2019-20,Persons,1.755,17268.0
40 to 52 weeks,2020-21,Persons,1.732,23032.0
40 to 52 weeks,2021-22,Persons,1.811,25053.0
1 to 13 weeks,2017-18,Males,0.243,2312.0
1 to 13 weeks,2018-19,Males,0.174,3039.0
1 to 13 weeks,2019-20,Males,0.151,4378.0
1 to 13 weeks,2020-21,Males,0.266,3755.0
1 to 13 weeks,2021-22,Males,0.263,2664.0
14 to 26 weeks,2017-18,Males,0.144,11874.0
14 to 26 weeks,2018-19,Males,0.13,12255.0
14 to 26 weeks,2019-20,Males,0.141,8570.0
14 to 26 weeks,2020-21,Males,0.134,12594.0
14 to 26 weeks,2021-22,Males,0.252,10670.0
27 to 39 weeks,2017-18,Males,0.099,21562.0
27 to 39 weeks,2018-19,Males,0.124,16164.0
27 to 39 weeks,2019-20,Males,0.098,14502.0
27 to 39 weeks,2020-21,Males,0.145,12463.0
27 to 39 weeks,2021-22,Males,0.163,15843.0
40 to 52 weeks,2017-18,Males,0.679,43859.0
40 to 52 weeks,2018-19,Males,0.666,46218.0
40 to 52 weeks,2019-20,Males,0.67,44947.0
40 to 52 weeks,2020-21,Males,0.693,49384.0
40 to 52 weeks,2021-22,Males,0.703,51435.0
1 to 13 weeks,2017-18,Females,0.108,1751.0
1 to 13 weeks,2018-19,Females,0.108,2132.0
1 to 13 weeks,2019-20,Females,0.08,2677.0
1 to 13 weeks,2020-21,Females,0.14,2452.0
1 to 13 weeks,2021-22,Females,0.194,2663.0
